SubscriptionName,SubscriptionGuid,Date,ResourceGuid,ServiceName,ServiceType,ServiceRegion,ServiceResource,Quantity,Cost
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,8/23/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.065685,0.003286
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,8/24/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.064953,0.003249
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,8/25/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.064777,0.003237
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,8/26/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.065158,0.003257
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,8/27/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.064493,0.003224
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,8/28/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.063491,0.003175
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,8/29/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.064286,0.003216
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,8/30/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.067152,0.003357
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,8/31/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.065141,0.003257
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,9/1/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.066068,0.003305
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,9/2/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.065198,0.003262
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,9/3/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.05522,0.00276
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,9/4/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.068425,0.00342
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,9/5/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.066142,0.003306
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,9/6/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.067707,0.003383
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,9/7/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.069163,0.003458
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,9/8/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.06744,0.003372
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,9/9/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.068498,0.003424
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,9/10/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.069744,0.003485
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,9/11/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.068536,0.003426
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,9/12/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.06767,0.003383
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,9/13/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.068657,0.003431
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,9/14/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.06875,0.003436
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,9/15/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.070056,0.003502
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,9/16/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.069278,0.003463
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,9/17/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.069074,0.003451
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,9/18/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.069967,0.003501
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,9/19/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.069094,0.003455
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,9/20/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.067884,0.003393
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,9/21/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.069764,0.003488
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,9/22/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.06259,0.003126
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,9/23/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.070987,0.003548
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,9/24/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.070029,0.003504
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,9/25/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.071787,0.003591
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,9/26/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.070344,0.003516
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,9/27/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.069832,0.003492
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,9/28/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.068999,0.003449
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,9/29/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.072035,0.003604
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,9/30/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.071872,0.003592
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,10/1/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.070475,0.003523
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,10/2/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.070617,0.003529
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,10/3/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.072317,0.003614
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,10/4/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.0721,0.003605
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,10/5/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.075368,0.00377
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,10/6/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.074843,0.003742
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,10/7/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.072071,0.003604
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,10/8/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.070628,0.003531
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,10/9/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.072601,0.00363
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,10/10/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.072882,0.003641
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,10/11/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.072714,0.003636
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,10/12/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.076542,0.003829
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,10/13/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.074957,0.003748
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,10/14/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.074225,0.003711
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,10/15/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.073524,0.003677
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,10/16/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.074564,0.003729
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,10/17/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.073535,0.003677
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,10/18/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.074523,0.003729
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,10/19/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.06885,0.003444
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,10/20/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.048719,0.002436
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,10/21/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.046026,0.002298
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,10/22/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.046006,0.002299
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,10/23/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.047697,0.002384
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,10/24/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.044973,0.002247
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,10/25/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.047164,0.002356
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,10/26/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.040703,0.002035
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,10/27/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.03925,0.001963
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,10/28/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.038695,0.001936
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,10/29/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.042239,0.002111
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,10/30/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.045947,0.002296
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,10/31/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.04177,0.002088
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/1/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.044902,0.002244
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/2/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.064743,0.003236
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/3/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.06763,0.003382
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/4/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.069485,0.003474
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/5/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.066736,0.003334
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/6/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.067284,0.003364
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/7/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.068536,0.003427
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/8/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.067848,0.00339
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/9/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.071095,0.003552
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/10/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.037319,0.001867
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/11/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.058463,0.002924
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/12/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.068134,0.003406
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/13/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.069369,0.003469
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/14/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.05208,0.002605
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/15/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.066468,0.003325
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/16/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.067598,0.003378
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/17/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.069466,0.003472
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/18/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.068329,0.003416
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/19/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.06742,0.003369
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/20/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.06939,0.003467
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/21/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.06799,0.003398
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/22/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.069081,0.003455
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/23/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.06685,0.003343
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/24/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.06878,0.003439
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/25/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.067869,0.003392
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/26/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.069511,0.003479
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/27/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.067072,0.003355
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/28/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.067889,0.003395
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/29/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.068729,0.003434
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/30/2022,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.067904,0.003395
